2025-01-21 14:41:00,346 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.175 cores, Memory: 440.0 MiB
2025-01-21 14:41:00,347 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 22.0 MiB
2025-01-21 14:41:00,347 - INFO - Pod: airflow-triggerer-0, CPU: 0.1 cores, Memory: 354.0 MiB
2025-01-21 14:41:00,348 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.005 cores, Memory: 1652.0 MiB
2025-01-21 14:41:00,348 - INFO - Pod: parquet-transform-dag-v1-transform-parquet-v2-u0adr3a2, CPU: 0.56 cores, Memory: 303.0 MiB
2025-01-21 14:41:05,473 - INFO - Pod: airflow-postgresql-0, CPU: 0.036 cores, Memory: 82.0 MiB
2025-01-21 14:41:05,473 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.175 cores, Memory: 440.0 MiB
2025-01-21 14:41:05,474 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 22.0 MiB
2025-01-21 14:41:05,474 - INFO - Pod: airflow-triggerer-0, CPU: 0.1 cores, Memory: 354.0 MiB
2025-01-21 14:41:05,477 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.005 cores, Memory: 1652.0 MiB
2025-01-21 14:41:05,478 - INFO - Pod: parquet-transform-dag-v1-transform-parquet-v2-u0adr3a2, CPU: 0.56 cores, Memory: 303.0 MiB
2025-01-21 14:41:10,597 - INFO - Pod: airflow-postgresql-0, CPU: 0.036 cores, Memory: 82.0 MiB
2025-01-21 14:41:10,598 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.175 cores, Memory: 440.0 MiB
2025-01-21 14:41:10,598 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 22.0 MiB
2025-01-21 14:41:10,598 - INFO - Pod: airflow-triggerer-0, CPU: 0.1 cores, Memory: 354.0 MiB
2025-01-21 14:41:10,599 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.005 cores, Memory: 1652.0 MiB
2025-01-21 14:41:10,599 - INFO - Pod: parquet-transform-dag-v1-transform-parquet-v2-u0adr3a2, CPU: 0.56 cores, Memory: 303.0 MiB
2025-01-21 14:41:15,728 - INFO - Pod: airflow-postgresql-0, CPU: 0.036 cores, Memory: 82.0 MiB
2025-01-21 14:41:15,728 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.175 cores, Memory: 440.0 MiB
2025-01-21 14:41:15,728 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 22.0 MiB
2025-01-21 14:41:15,728 - INFO - Pod: airflow-triggerer-0, CPU: 0.1 cores, Memory: 354.0 MiB
2025-01-21 14:41:15,728 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.005 cores, Memory: 1652.0 MiB
2025-01-21 14:41:15,728 - INFO - Pod: parquet-transform-dag-v1-transform-parquet-v2-u0adr3a2, CPU: 0.56 cores, Memory: 303.0 MiB
2025-01-21 14:41:20,877 - INFO - Pod: airflow-postgresql-0, CPU: 0.036 cores, Memory: 82.0 MiB
2025-01-21 14:41:20,879 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.175 cores, Memory: 440.0 MiB
2025-01-21 14:41:20,879 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 22.0 MiB
2025-01-21 14:41:20,879 - INFO - Pod: airflow-triggerer-0, CPU: 0.1 cores, Memory: 354.0 MiB
2025-01-21 14:41:20,879 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.005 cores, Memory: 1652.0 MiB
2025-01-21 14:41:20,880 - INFO - Pod: parquet-transform-dag-v1-transform-parquet-v2-u0adr3a2, CPU: 0.56 cores, Memory: 303.0 MiB
2025-01-21 14:41:26,014 - INFO - Pod: airflow-postgresql-0, CPU: 0.036 cores, Memory: 82.0 MiB
2025-01-21 14:41:26,015 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.175 cores, Memory: 440.0 MiB
2025-01-21 14:41:26,016 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 22.0 MiB
2025-01-21 14:41:26,016 - INFO - Pod: airflow-triggerer-0, CPU: 0.1 cores, Memory: 354.0 MiB
2025-01-21 14:41:26,016 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.005 cores, Memory: 1652.0 MiB
2025-01-21 14:41:26,017 - INFO - Pod: parquet-transform-dag-v1-transform-parquet-v2-u0adr3a2, CPU: 0.56 cores, Memory: 303.0 MiB
2025-01-21 14:41:31,194 - INFO - Pod: airflow-postgresql-0, CPU: 0.036 cores, Memory: 82.0 MiB
2025-01-21 14:41:31,197 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.175 cores, Memory: 440.0 MiB
2025-01-21 14:41:31,197 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 22.0 MiB
2025-01-21 14:41:31,197 - INFO - Pod: airflow-triggerer-0, CPU: 0.1 cores, Memory: 354.0 MiB
2025-01-21 14:41:31,197 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.005 cores, Memory: 1652.0 MiB
2025-01-21 14:41:31,197 - INFO - Pod: parquet-transform-dag-v1-transform-parquet-v2-u0adr3a2, CPU: 0.56 cores, Memory: 303.0 MiB
2025-01-21 14:41:36,325 - INFO - Pod: airflow-postgresql-0, CPU: 0.036 cores, Memory: 82.0 MiB
2025-01-21 14:41:36,325 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.175 cores, Memory: 440.0 MiB
2025-01-21 14:41:36,325 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 22.0 MiB
2025-01-21 14:41:36,325 - INFO - Pod: airflow-triggerer-0, CPU: 0.1 cores, Memory: 354.0 MiB
2025-01-21 14:41:36,329 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.005 cores, Memory: 1652.0 MiB
2025-01-21 14:41:36,329 - INFO - Pod: parquet-transform-dag-v1-transform-parquet-v2-u0adr3a2, CPU: 0.56 cores, Memory: 303.0 MiB
2025-01-21 14:41:41,464 - INFO - Pod: airflow-postgresql-0, CPU: 0.037 cores, Memory: 82.0 MiB
2025-01-21 14:41:41,465 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.177 cores, Memory: 440.0 MiB
2025-01-21 14:41:41,465 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 22.0 MiB
2025-01-21 14:41:41,466 - INFO - Pod: airflow-triggerer-0, CPU: 0.105 cores, Memory: 355.0 MiB
2025-01-21 14:41:41,466 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.005 cores, Memory: 1652.0 MiB
2025-01-21 14:41:41,467 - INFO - Pod: parquet-transform-dag-v1-transform-parquet-v2-u0adr3a2, CPU: 0.017 cores, Memory: 327.0 MiB
2025-01-21 14:41:46,733 - INFO - Pod: airflow-postgresql-0, CPU: 0.037 cores, Memory: 82.0 MiB
2025-01-21 14:41:46,733 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.177 cores, Memory: 440.0 MiB
2025-01-21 14:41:46,733 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 22.0 MiB
2025-01-21 14:41:46,733 - INFO - Pod: airflow-triggerer-0, CPU: 0.105 cores, Memory: 355.0 MiB
2025-01-21 14:41:46,733 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.005 cores, Memory: 1652.0 MiB
2025-01-21 14:41:46,733 - INFO - Pod: parquet-transform-dag-v1-transform-parquet-v2-u0adr3a2, CPU: 0.017 cores, Memory: 327.0 MiB
2025-01-21 14:41:51,945 - INFO - Pod: airflow-postgresql-0, CPU: 0.037 cores, Memory: 82.0 MiB
2025-01-21 14:41:51,946 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.177 cores, Memory: 440.0 MiB
2025-01-21 14:41:51,946 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 22.0 MiB
2025-01-21 14:41:51,946 - INFO - Pod: airflow-triggerer-0, CPU: 0.105 cores, Memory: 355.0 MiB
2025-01-21 14:41:51,947 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.005 cores, Memory: 1652.0 MiB
2025-01-21 14:41:57,096 - INFO - Pod: airflow-postgresql-0, CPU: 0.037 cores, Memory: 82.0 MiB
2025-01-21 14:41:57,097 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.177 cores, Memory: 440.0 MiB
2025-01-21 14:41:57,097 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 22.0 MiB
2025-01-21 14:41:57,098 - INFO - Pod: airflow-triggerer-0, CPU: 0.105 cores, Memory: 355.0 MiB
2025-01-21 14:41:57,098 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.005 cores, Memory: 1652.0 MiB
2025-01-21 14:42:02,338 - INFO - Pod: airflow-postgresql-0, CPU: 0.037 cores, Memory: 82.0 MiB
2025-01-21 14:42:02,339 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.177 cores, Memory: 440.0 MiB
2025-01-21 14:42:02,340 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 22.0 MiB
2025-01-21 14:42:02,341 - INFO - Pod: airflow-triggerer-0, CPU: 0.105 cores, Memory: 355.0 MiB
2025-01-21 14:42:02,341 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.005 cores, Memory: 1652.0 MiB
2025-01-21 14:42:07,491 - INFO - Pod: airflow-postgresql-0, CPU: 0.037 cores, Memory: 82.0 MiB
2025-01-21 14:42:07,492 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.177 cores, Memory: 440.0 MiB
2025-01-21 14:42:07,493 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 22.0 MiB
2025-01-21 14:42:07,494 - INFO - Pod: airflow-triggerer-0, CPU: 0.105 cores, Memory: 355.0 MiB
2025-01-21 14:42:07,494 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.005 cores, Memory: 1652.0 MiB
2025-01-21 14:42:12,809 - INFO - Pod: airflow-postgresql-0, CPU: 0.037 cores, Memory: 82.0 MiB
2025-01-21 14:42:12,809 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.177 cores, Memory: 440.0 MiB
2025-01-21 14:42:12,810 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 22.0 MiB
2025-01-21 14:42:12,811 - INFO - Pod: airflow-triggerer-0, CPU: 0.105 cores, Memory: 355.0 MiB
2025-01-21 14:42:12,812 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.005 cores, Memory: 1652.0 MiB
2025-01-21 14:42:17,938 - INFO - Pod: airflow-postgresql-0, CPU: 0.037 cores, Memory: 82.0 MiB
2025-01-21 14:42:17,939 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.177 cores, Memory: 440.0 MiB
2025-01-21 14:42:17,940 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 22.0 MiB
2025-01-21 14:42:17,940 - INFO - Pod: airflow-triggerer-0, CPU: 0.105 cores, Memory: 355.0 MiB
2025-01-21 14:42:17,941 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.005 cores, Memory: 1652.0 MiB
2025-01-21 14:42:23,240 - INFO - Pod: airflow-postgresql-0, CPU: 0.037 cores, Memory: 82.0 MiB
2025-01-21 14:42:23,240 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.177 cores, Memory: 440.0 MiB
2025-01-21 14:42:23,240 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 22.0 MiB
2025-01-21 14:42:23,240 - INFO - Pod: airflow-triggerer-0, CPU: 0.105 cores, Memory: 355.0 MiB
2025-01-21 14:42:23,240 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.005 cores, Memory: 1652.0 MiB
2025-01-21 14:42:28,375 - INFO - Pod: airflow-postgresql-0, CPU: 0.037 cores, Memory: 82.0 MiB
2025-01-21 14:42:28,376 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.177 cores, Memory: 440.0 MiB
2025-01-21 14:42:28,376 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 22.0 MiB
2025-01-21 14:42:28,377 - INFO - Pod: airflow-triggerer-0, CPU: 0.105 cores, Memory: 355.0 MiB
2025-01-21 14:42:28,377 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.005 cores, Memory: 1652.0 MiB
2025-01-21 14:42:33,509 - INFO - Pod: airflow-postgresql-0, CPU: 0.037 cores, Memory: 82.0 MiB
2025-01-21 14:42:33,509 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.177 cores, Memory: 440.0 MiB
2025-01-21 14:42:33,509 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 22.0 MiB
2025-01-21 14:42:33,509 - INFO - Pod: airflow-triggerer-0, CPU: 0.105 cores, Memory: 355.0 MiB
2025-01-21 14:42:33,509 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.005 cores, Memory: 1652.0 MiB
2025-01-21 14:42:38,655 - INFO - Pod: airflow-postgresql-0, CPU: 0.034 cores, Memory: 81.0 MiB
2025-01-21 14:42:38,655 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.166 cores, Memory: 440.0 MiB
2025-01-21 14:42:38,655 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 22.0 MiB
2025-01-21 14:42:38,655 - INFO - Pod: airflow-triggerer-0, CPU: 0.101 cores, Memory: 355.0 MiB
2025-01-21 14:42:38,655 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.005 cores, Memory: 1652.0 MiB
2025-01-21 14:42:43,780 - INFO - Pod: airflow-postgresql-0, CPU: 0.034 cores, Memory: 81.0 MiB
2025-01-21 14:42:43,780 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.166 cores, Memory: 440.0 MiB
2025-01-21 14:42:43,780 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 22.0 MiB
2025-01-21 14:42:43,780 - INFO - Pod: airflow-triggerer-0, CPU: 0.101 cores, Memory: 355.0 MiB
2025-01-21 14:42:43,780 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.005 cores, Memory: 1652.0 MiB
2025-01-21 14:42:48,938 - INFO - Pod: airflow-postgresql-0, CPU: 0.034 cores, Memory: 81.0 MiB
2025-01-21 14:42:48,939 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.166 cores, Memory: 440.0 MiB
2025-01-21 14:42:48,939 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 22.0 MiB
2025-01-21 14:42:48,939 - INFO - Pod: airflow-triggerer-0, CPU: 0.101 cores, Memory: 355.0 MiB
2025-01-21 14:42:48,940 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.005 cores, Memory: 1652.0 MiB
2025-01-21 14:42:54,053 - INFO - Pod: airflow-postgresql-0, CPU: 0.034 cores, Memory: 81.0 MiB
2025-01-21 14:42:54,054 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.166 cores, Memory: 440.0 MiB
2025-01-21 14:42:54,055 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 22.0 MiB
2025-01-21 14:42:54,055 - INFO - Pod: airflow-triggerer-0, CPU: 0.101 cores, Memory: 355.0 MiB
2025-01-21 14:42:54,056 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.005 cores, Memory: 1652.0 MiB
2025-01-21 14:42:59,182 - INFO - Pod: airflow-postgresql-0, CPU: 0.034 cores, Memory: 81.0 MiB
2025-01-21 14:42:59,182 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.166 cores, Memory: 440.0 MiB
2025-01-21 14:42:59,182 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 22.0 MiB
2025-01-21 14:42:59,182 - INFO - Pod: airflow-triggerer-0, CPU: 0.101 cores, Memory: 355.0 MiB
2025-01-21 14:42:59,182 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.005 cores, Memory: 1652.0 MiB
2025-01-21 14:43:04,338 - INFO - Pod: airflow-postgresql-0, CPU: 0.034 cores, Memory: 81.0 MiB
2025-01-21 14:43:04,338 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.166 cores, Memory: 440.0 MiB
2025-01-21 14:43:04,338 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 22.0 MiB
2025-01-21 14:43:04,338 - INFO - Pod: airflow-triggerer-0, CPU: 0.101 cores, Memory: 355.0 MiB
2025-01-21 14:43:04,338 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.005 cores, Memory: 1652.0 MiB
2025-01-21 14:43:09,463 - INFO - Pod: airflow-postgresql-0, CPU: 0.034 cores, Memory: 81.0 MiB
2025-01-21 14:43:09,463 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.166 cores, Memory: 440.0 MiB
2025-01-21 14:43:09,464 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 22.0 MiB
2025-01-21 14:43:09,464 - INFO - Pod: airflow-triggerer-0, CPU: 0.101 cores, Memory: 355.0 MiB
2025-01-21 14:43:09,465 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.005 cores, Memory: 1652.0 MiB
2025-01-21 14:43:14,625 - INFO - Pod: airflow-postgresql-0, CPU: 0.034 cores, Memory: 81.0 MiB
2025-01-21 14:43:14,626 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.166 cores, Memory: 440.0 MiB
2025-01-21 14:43:14,626 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 22.0 MiB
2025-01-21 14:43:14,626 - INFO - Pod: airflow-triggerer-0, CPU: 0.101 cores, Memory: 355.0 MiB
2025-01-21 14:43:14,627 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.005 cores, Memory: 1652.0 MiB
2025-01-21 14:43:19,773 - INFO - Pod: airflow-postgresql-0, CPU: 0.034 cores, Memory: 81.0 MiB
2025-01-21 14:43:19,775 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.166 cores, Memory: 440.0 MiB
2025-01-21 14:43:19,775 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 22.0 MiB
2025-01-21 14:43:19,775 - INFO - Pod: airflow-triggerer-0, CPU: 0.101 cores, Memory: 355.0 MiB
2025-01-21 14:43:19,775 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.005 cores, Memory: 1652.0 MiB
2025-01-21 14:43:24,908 - INFO - Pod: airflow-postgresql-0, CPU: 0.034 cores, Memory: 81.0 MiB
2025-01-21 14:43:24,909 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.166 cores, Memory: 440.0 MiB
2025-01-21 14:43:24,909 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 22.0 MiB
2025-01-21 14:43:24,910 - INFO - Pod: airflow-triggerer-0, CPU: 0.101 cores, Memory: 355.0 MiB
2025-01-21 14:43:24,910 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.005 cores, Memory: 1652.0 MiB
2025-01-21 14:43:30,040 - INFO - Pod: airflow-postgresql-0, CPU: 0.034 cores, Memory: 81.0 MiB
2025-01-21 14:43:30,040 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.166 cores, Memory: 440.0 MiB
2025-01-21 14:43:30,040 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 22.0 MiB
2025-01-21 14:43:30,040 - INFO - Pod: airflow-triggerer-0, CPU: 0.101 cores, Memory: 355.0 MiB
2025-01-21 14:43:30,040 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.005 cores, Memory: 1652.0 MiB
2025-01-21 14:43:35,191 - INFO - Pod: airflow-postgresql-0, CPU: 0.034 cores, Memory: 81.0 MiB
2025-01-21 14:43:35,191 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.166 cores, Memory: 440.0 MiB
2025-01-21 14:43:35,192 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 22.0 MiB
2025-01-21 14:43:35,192 - INFO - Pod: airflow-triggerer-0, CPU: 0.101 cores, Memory: 355.0 MiB
2025-01-21 14:43:35,195 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.005 cores, Memory: 1652.0 MiB
2025-01-21 14:43:40,329 - INFO - Pod: airflow-postgresql-0, CPU: 0.032 cores, Memory: 71.0 MiB
2025-01-21 14:43:40,329 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.167 cores, Memory: 441.0 MiB
2025-01-21 14:43:40,330 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 22.0 MiB
2025-01-21 14:43:40,330 - INFO - Pod: airflow-triggerer-0, CPU: 0.093 cores, Memory: 355.0 MiB
2025-01-21 14:43:40,330 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.01 cores, Memory: 1654.0 MiB
2025-01-21 14:43:45,462 - INFO - Pod: airflow-postgresql-0, CPU: 0.032 cores, Memory: 71.0 MiB
2025-01-21 14:43:45,463 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.167 cores, Memory: 441.0 MiB
2025-01-21 14:43:45,464 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 22.0 MiB
2025-01-21 14:43:45,464 - INFO - Pod: airflow-triggerer-0, CPU: 0.093 cores, Memory: 355.0 MiB
2025-01-21 14:43:45,464 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.01 cores, Memory: 1654.0 MiB
2025-01-21 14:43:50,588 - INFO - Pod: airflow-postgresql-0, CPU: 0.032 cores, Memory: 71.0 MiB
2025-01-21 14:43:50,588 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.167 cores, Memory: 441.0 MiB
2025-01-21 14:43:50,588 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 22.0 MiB
2025-01-21 14:43:50,590 - INFO - Pod: airflow-triggerer-0, CPU: 0.093 cores, Memory: 355.0 MiB
2025-01-21 14:43:50,590 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.01 cores, Memory: 1654.0 MiB
2025-01-21 14:43:55,914 - INFO - Pod: airflow-postgresql-0, CPU: 0.032 cores, Memory: 71.0 MiB
2025-01-21 14:43:55,914 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.167 cores, Memory: 441.0 MiB
2025-01-21 14:43:55,916 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 22.0 MiB
2025-01-21 14:43:55,916 - INFO - Pod: airflow-triggerer-0, CPU: 0.093 cores, Memory: 355.0 MiB
2025-01-21 14:43:55,916 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.01 cores, Memory: 1654.0 MiB
2025-01-21 14:44:01,058 - INFO - Pod: airflow-postgresql-0, CPU: 0.032 cores, Memory: 71.0 MiB
2025-01-21 14:44:01,059 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.167 cores, Memory: 441.0 MiB
2025-01-21 14:44:01,059 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 22.0 MiB
2025-01-21 14:44:01,060 - INFO - Pod: airflow-triggerer-0, CPU: 0.093 cores, Memory: 355.0 MiB
2025-01-21 14:44:01,060 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.01 cores, Memory: 1654.0 MiB
2025-01-21 14:44:06,187 - INFO - Pod: airflow-postgresql-0, CPU: 0.032 cores, Memory: 71.0 MiB
2025-01-21 14:44:06,188 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.167 cores, Memory: 441.0 MiB
2025-01-21 14:44:06,188 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 22.0 MiB
2025-01-21 14:44:06,189 - INFO - Pod: airflow-triggerer-0, CPU: 0.093 cores, Memory: 355.0 MiB
2025-01-21 14:44:06,189 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.01 cores, Memory: 1654.0 MiB
2025-01-21 14:44:11,363 - INFO - Pod: airflow-postgresql-0, CPU: 0.032 cores, Memory: 71.0 MiB
2025-01-21 14:44:11,363 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.167 cores, Memory: 441.0 MiB
2025-01-21 14:44:11,363 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 22.0 MiB
2025-01-21 14:44:11,363 - INFO - Pod: airflow-triggerer-0, CPU: 0.093 cores, Memory: 355.0 MiB
2025-01-21 14:44:11,363 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.01 cores, Memory: 1654.0 MiB
2025-01-21 14:44:16,487 - INFO - Pod: airflow-postgresql-0, CPU: 0.032 cores, Memory: 71.0 MiB
2025-01-21 14:44:16,487 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.167 cores, Memory: 441.0 MiB
2025-01-21 14:44:16,488 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 22.0 MiB
2025-01-21 14:44:16,488 - INFO - Pod: airflow-triggerer-0, CPU: 0.093 cores, Memory: 355.0 MiB
2025-01-21 14:44:16,489 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.01 cores, Memory: 1654.0 MiB
2025-01-21 14:44:21,621 - INFO - Pod: airflow-postgresql-0, CPU: 0.032 cores, Memory: 71.0 MiB
2025-01-21 14:44:21,624 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.167 cores, Memory: 441.0 MiB
2025-01-21 14:44:21,625 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 22.0 MiB
2025-01-21 14:44:21,625 - INFO - Pod: airflow-triggerer-0, CPU: 0.093 cores, Memory: 355.0 MiB
2025-01-21 14:44:21,626 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.01 cores, Memory: 1654.0 MiB
2025-01-21 14:44:26,768 - INFO - Pod: airflow-postgresql-0, CPU: 0.032 cores, Memory: 71.0 MiB
2025-01-21 14:44:26,769 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.167 cores, Memory: 441.0 MiB
